"Category","Notice_type","Notice_desc","Company_name","Company_number","Date"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SILL LINE PERIMETER HEATING LIMITED (02845001)","SILL LINE PERIMETER HEATING LIMITED","2845001",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DR J SHAW LIMITED (07203734)","DR J SHAW LIMITED","7203734",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for STONE PANTHER LIMITED (09192160)","STONE PANTHER LIMITED","9192160",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GEOLOGICAL EXPLORATION SERVICES LIMITED (05603813)","GEOLOGICAL EXPLORATION SERVICES LIMITED","5603813",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELITPOWER CONSULTING LIMITED (08547939)","ELITPOWER CONSULTING LIMITED","8547939",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRIAN J. DALE & COMPANY (HOLDINGS) LIMITED (06378351)","BRIAN J. DALE & COMPANY (HOLDINGS) LIMITED","6378351",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE WOODSIDE CONSTRUCTION & RENOVATION CO LTD (08444923)","THE WOODSIDE CONSTRUCTION & RENOVATION CO LTD","8444923",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEAUBRIDGE WISETON ROAD LLP (OC366574)","BEAUBRIDGE WISETON ROAD LLP","366574",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JOHN RUSSELL PACKAGING CONSULTANCY LIMITED (05460207)","JOHN RUSSELL PACKAGING CONSULTANCY LIMITED","5460207",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MICROCHEM LIMITED (01570843)","MICROCHEM LIMITED","1570843",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CF SF CONSULTING LTD (10472735)","CF SF CONSULTING LTD","10472735",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A. C. INTERIORS LIMITED (05303539)","A. C. INTERIORS LIMITED","5303539",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for JUDITH WRIGHT MANAGEMENT LTD (09729072)","JUDITH WRIGHT MANAGEMENT LTD","9729072",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARDINGTON SERVICES LTD (09974088)","ARDINGTON SERVICES LTD","9974088",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BAINS ESTATES LIMITED (07843883)","BAINS ESTATES LIMITED","7843883",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DALES VIEW PROPERTY DEVELOPMENTS LIMITED (09761767)","DALES VIEW PROPERTY DEVELOPMENTS LIMITED","9761767",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RELYAT LIMITED (11020241)","RELYAT LIMITED","11020241",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOUTHERN STAR PROPERTY TRADING LIMITED (08531176)","SOUTHERN STAR PROPERTY TRADING LIMITED","8531176",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KALIMATA SOFTWARE LTD (07821455)","KALIMATA SOFTWARE LTD","7821455",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EXECUTIVE EXECUTIONS LTD (09879600)","EXECUTIVE EXECUTIONS LTD","9879600",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SIMPLY PMO LIMITED (07960844)","SIMPLY PMO LIMITED","7960844",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M & S HIGHLAND LIMITED (07514576)","M & S HIGHLAND LIMITED","7514576",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M & M REFURBISHMENT LTD (08387868)","M & M REFURBISHMENT LTD","8387868",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PHOTO & GENERAL FINANCE LIMITED (01646650)","PHOTO & GENERAL FINANCE LIMITED","1646650",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CLEAR SKIES LIMITED (08927455)","CLEAR SKIES LIMITED","8927455",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M.A. IMAN GLOBAL LIMITED (07604329)","M.A. IMAN GLOBAL LIMITED","7604329",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FEEDER COMMERCIALS LTD (04465777)","FEEDER COMMERCIALS LTD","4465777",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOUTHERN STAR PROPERTY INVESTMENTS LIMITED (05663765)","SOUTHERN STAR PROPERTY INVESTMENTS LIMITED","5663765",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BERNEY RISK SOLUTIONS LTD (10727673)","BERNEY RISK SOLUTIONS LTD","10727673",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HAZELHIGH LTD (07183725)","HAZELHIGH LTD","7183725",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAERUS BUREAU SERVICES LIMITED (09280257)","CAERUS BUREAU SERVICES LIMITED","9280257",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KENDALS LIMITED (05934083)","KENDALS LIMITED","5934083",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WE LOVE DIGITAL (HOLDINGS) LIMITED (07412483)","WE LOVE DIGITAL (HOLDINGS) LIMITED","7412483",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLASH IT LIMITED (09130311)","FLASH IT LIMITED","9130311",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ASTON ENERGY CONSULTING LIMITED (07426414)","ASTON ENERGY CONSULTING LIMITED","7426414",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PARVATI TECHNOLOGY LIMITED (08617920)","PARVATI TECHNOLOGY LIMITED","8617920",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LINDCOVE LIMITED (SC461472)","LINDCOVE LIMITED","461472",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    BARNABY SERVICES INCORPORATED LIMITED (08739988)
                                 ","BARNABY SERVICES INCORPORATED LIMITED","8739988",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    LEACOL SERVICES LTD (09658638)
                                 ","LEACOL SERVICES LTD","9658638",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LAFONT SM LTD (08696459)","LAFONT SM LTD","8696459",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 3AND2 LIMITED (07685353)","3AND2 LIMITED","7685353",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CAMBRIAN ESTATES LIMITED (09987871)
                                 ","CAMBRIAN ESTATES LIMITED","9987871",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SUPLEX UK LIMITED (04468128)","SUPLEX UK LIMITED","4468128",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SARA YASMIN LTD (10658015)","SARA YASMIN LTD","10658015",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MULHOUSE DESIGN COMPANY LIMITED (03524082)","MULHOUSE DESIGN COMPANY LIMITED","3524082",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPLENDID SOLUTIONS LIMITED (11067100)","SPLENDID SOLUTIONS LIMITED","11067100",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for N SHAH CORPORATION LIMITED (09465598)","N SHAH CORPORATION LIMITED","9465598",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SMAYS ADVISORY LIMITED (08279878)","SMAYS ADVISORY LIMITED","8279878",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AUTOCRANKZ ENGINEERING SOLUTIONS LIMITED (08035264)","AUTOCRANKZ ENGINEERING SOLUTIONS LIMITED","8035264",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHARLES ALESSI LIMITED (08010456)","CHARLES ALESSI LIMITED","8010456",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GF OPS LIMITED (09230112)","GF OPS LIMITED","9230112",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FINNEGAN LIMITED (08085180)","FINNEGAN LIMITED","8085180",2020-03-17
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for ALL SEASONS GROUP LIMITED (05809254)","ALL SEASONS GROUP LIMITED","5809254",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ELLA TRACEY CONSULTING LIMITED (11135904)","ELLA TRACEY CONSULTING LIMITED","11135904",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOUGHT OUT SOLUTIONS LIMITED (11428825)","SOUGHT OUT SOLUTIONS LIMITED","11428825",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EM & DEE LIMITED (06209025)","EM & DEE LIMITED","6209025",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UNDERGROUND HOSPITALITY LTD (09982483)","UNDERGROUND HOSPITALITY LTD","9982483",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SQUARE SHOOTING LIMITED (09084694)","SQUARE SHOOTING LIMITED","9084694",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SILVER OSTRICH LIMITED (08342051)","SILVER OSTRICH LIMITED","8342051",2020-03-17
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for NOW GYMS LIMITED (05854111)","NOW GYMS LIMITED","5854111",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOMA MEDICS LTD (07605197)","SOMA MEDICS LTD","7605197",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THINK FIRST ANALYTICS LIMITED (SC577549)","THINK FIRST ANALYTICS LIMITED","577549",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for KONA CONSULTANTS  LIMITED
                                     (SC222753)
                                 ","PRIVATE COMPANY LIMITED BY SHARES","222753",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A K VARSITY CONSULTING LIMITED (SC457924)","COMPANIES ACT 2006","457924",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE DALMORE PARTNERSHIP LIMITED
                                     (SC234855)
                                 ","THE DALMORE PARTNERSHIP LIMITED
                                             ","234855",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RISER ENGINEERING LIMITED
                                     (SC272971)
                                 ","PRIVATE COMPANY LIMITED BY SHARES","272971",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LEGACY2019  LIMITED
                                     (SC257751)
                                 ","PRIVATE COMPANY LIMITED BY SHARES","257751",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLOW & FIELDS LIMITED (SC507270)","FLOW & FIELDS LIMITED","507270",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE BOWL LIMITED (08353886)","THE BOWL LIMITED","8353886",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GREEN OWL CONSULTING LTD (08657456)","GREEN OWL CONSULTING LTD","8657456",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ELECTRICAL POWER OPERATIONS LIMITED (07164934)
                                 ","ELECTRICAL POWER OPERATIONS LIMITED","7164934",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PROMETHEAN CONSULTING LTD
                                     (08025359)
                                 ","PROMETHEAN CONSULTING LTD","8025359",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MAJOR PROGRAMME CONSULTING LIMITED (09532958)","MAJOR PROGRAMME CONSULTING LIMITED","9532958",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HERS AGENCY LTD (02522840)","HERS AGENCY LTD","2522840",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    RONAN O'BRIEN PROFESSIONAL ADVISORY LTD (09931256)
                                 ","RONAN O'BRIEN PROFESSIONAL ADVISORY LTD","9931256",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    A.E.BIGGS (CAMBRIDGE) LIMITED (00382864)
                                 ","A.E.BIGGS (CAMBRIDGE) LIMITED","382864",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PROJECTSMART LIMITED (05160696)","PROJECTSMART LIMITED","5160696",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for THE KIDS' KITCHEN LIMITED (04453795)","THE KIDS' KITCHEN LIMITED","4453795",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for A.C.C. FREIGHT HOLDINGS LIMITED (09002633)","A.C.C. FREIGHT HOLDINGS LIMITED","9002633",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for C LASS ADVISORY LIMITED (10754664)","C LASS ADVISORY LIMITED","10754664",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SAN CONSULTING SOLUTIONS LIMITED (08955512)","SAN CONSULTING SOLUTIONS LIMITED","8955512",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HIA INTERNATIONAL (FINANCIAL SERVICES) LIMITED (05076173)","HIA INTERNATIONAL (FINANCIAL SERVICES) LIMITED","5076173",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EIG CONSULTANTS LIMITED (07512297)","EIG CONSULTANTS LIMITED","7512297",2020-03-17
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for THE LIBRARY GYM LIMITED (08473376)","THE LIBRARY GYM LIMITED","8473376",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PREMIER DIAMONDS LIMITED (03010929)","PREMIER DIAMONDS LIMITED","3010929",2020-03-17
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for N. FORME LIMITED (05712603)","N. FORME LIMITED","5712603",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLUE BAY HOMES LTD. (08589185)","BLUE BAY HOMES LTD.","8589185",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    
                                    
                                    PLATIGNUM MANAGEMENT SOLUTIONS LIMITED (07043960)
                                 ","THE INSOLVENCY ACT 1986","7043960",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PALMERS (GT. YARMOUTH) LIMITED (00349026)","THE COMPANIES ACT 2006","349026",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ALTAL LIMITED (03728911)
                                 ","
                                             ALTAL LIMITED","3728911",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MAINTENANCE 123 LIMITED (08680285)","MAINTENANCE 123 LIMITED","8680285",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for IPSUS DEVELOPMENTS LIMITED (05202542)","IPSUS DEVELOPMENTS LIMITED","5202542",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AGG EPM SOLUTIONS LIMITED (08992487)","AGG EPM SOLUTIONS LIMITED","8992487",2020-03-17
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for W S CARE LTD (09095152)","W S CARE LTD","9095152",2020-03-17
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for POSITIVE BUSINESS DEVELOPMENT LIMITED (07756450)","POSITIVE BUSINESS DEVELOPMENT LIMITED","7756450",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ROACH CARPENTERS (EXETER) LIMITED (01121190)
                                 ","
                                             ROACH CARPENTERS (EXETER) LIMITED","1121190",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    HAPPY HOUSE (ELY) LIMITED (09063894)
                                 ","
                                             HAPPY HOUSE (ELY) LIMITED","9063894",2020-03-17
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BEN ANDREWS LIMITED (07785676)","BEN ANDREWS LIMITED","7785676",2020-03-18
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NEWOPS LIMITED (09928551)","NEWOPS LIMITED","9928551",2020-03-18
